year,songName,songURI,artistName,artistURI,albumName,albumURI,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,mode,key,time_signature,popularity
1983,I Won't Hold You Back,spotify:track:7D4EtbE7LfQiH8CWj7fQoz,TOTO,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,Toto IV,spotify:album:62U7xIHcID94o20Of5ea4D,0.404,0.539,0.306,0,0.0608,-15.067,0.0265,102.247,0.0637,293307,0,0,4,56
1983,All Right,spotify:track:5tE2kEW1Jom3Qc93UPBT79,Christopher Cross,spotify:artist:695W5F2Ih8dYahLdjVOIoH,Another Page,spotify:album:0o9hrKTjZk0O3QAGYDSDD2,0.17,0.711,0.647,0,0.234,-5.225,0.0353,132.752,0.504,253653,0,6,4,63
1983,Straight From The Heart,spotify:track:5eaK7PLGwyDXmHfTdWZZuE,Bryan Adams,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Cuts Like A Knife,spotify:album:5ZZ5S9fqcpQo4N3n7nPUk7,0.0766,0.587,0.237,0,0.139,-18.466,0.0272,84.764,0.366,211933,1,0,4,51
1983,Heart to Heart,spotify:track:2KaA0Tgl3RmQLzcvLEtzLH,Kenny Loggins,spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,High Adventure,spotify:album:1BbFSjGKKbiJqJSkfvaKtA,0.356,0.698,0.456,2.96e-05,0.0313,-12.773,0.039,81.66,0.796,322333,1,0,4,47
1983,My Love,spotify:track:6l9fOwFZ2pZzGUAVnPM76l,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,Lionel Richie,spotify:album:5R8J87WpdqO4t4pB4F4LNJ,0.689,0.267,0.16,0,0.086,-13.155,0.0362,62.308,0.122,244973,1,8,4,47
1983,I'm Still Standing,spotify:track:1jDJFeK9x3OZboIAHsY9k2,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,Too Low For Zero,spotify:album:0OmYuz9hwn1XoqmDaU0yJ7,0.356,0.504,0.904,0.121,0.14,-6.863,0.179,176.808,0.772,183440,1,6,4,79
1983,Hot Girls In Love,spotify:track:1pB5Y2BPLez1J49KKKewUE,Loverboy,spotify:artist:2CLVPk9FcywjClBcTvWPkT,KEEP IT UP,spotify:album:5n81anOT1X7UnSHtq4PL2i,0.00658,0.495,0.772,6.27e-06,0.182,-11.164,0.0535,153.743,0.56,239000,1,9,4,42
1983,It's A Mistake,spotify:track:1ArdfXwdvwzapms9p1wxEb,Men At Work,spotify:artist:0f3EsoviYnRKTkmayI3cux,Cargo,spotify:album:4GDchmJ8oESRJ58cDXvnE0,0.232,0.7,0.618,2.65e-05,0.072,-4.593,0.0261,106.061,0.937,286973,1,11,4,46
1983,I'll Tumble 4 Ya,spotify:track:2QaTacWkV0bC68QYNCI3k6,Culture Club,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,Kissing To Be Clever,spotify:album:4y1hBzoffx9DaGXbObeC2w,0.249,0.825,0.759,0,0.348,-13.983,0.0769,112.611,0.769,156173,1,7,4,45
1983,All This Love,spotify:track:6ABtlkvl08XQo6Xu24FJaf,DeBarge,spotify:artist:6is2U7I1jlI8PjxNZOHIMV,All This Love,spotify:album:0idikg3MAbtPVfX7wwfBBW,0.151,0.452,0.674,1.09e-06,0.094,-5.636,0.0355,187.159,0.428,352587,0,5,4,51
1983,Your Love Is Driving Me Crazy,spotify:track:3OghNV9ZOUbAj62CZptOEP,Sammy Hagar,spotify:artist:1hXjTjJzZTXDZ75AclOo6N,Three Lock Box,spotify:album:45jQKUlo9GsOm87tHc46Xp,0.135,0.586,0.574,0,0.169,-10.83,0.0312,146.738,0.739,211227,1,4,4,48
1983,Heartbreaker,spotify:track:3iMLRCGHLQ135LtMjKLkO8,Dionne Warwick,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,Heartbreaker,spotify:album:1Iw6XX7uvOyQbq6dIht2hD,0.0921,0.671,0.514,1.53e-05,0.137,-13.561,0.0239,100.771,0.803,258206,0,1,4,55
1983,Faithfully,spotify:track:57ebBLITHpRgRKGrlbxMZS,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Frontiers,spotify:album:2EFUNYmwxe0AOGxBORrfaw,0.0979,0.202,0.644,0,0.109,-5.212,0.0324,85.04,0.252,267080,1,11,5,68
1983,Steppin' Out,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,Joe Jackson,spotify:artist:6KOqPxwfNAmZPkiCnDE9yT,Night And Day,spotify:album:01sMJCr0xosXP8uZ2djLvd,0.0439,0.579,0.223,0.00232,0.0613,-20.208,0.0364,159.696,0.532,268200,1,11,4,52
1983,Take Me To Heart,spotify:track:3ZfjQOjf4jp4o6yfK5GtCB,Quarterflash,spotify:artist:3VJakY5Yw5phAOF4Bada5v,Harden My Heart: The Best Of Quarterflash,spotify:album:2RsQtZuBsvc06gw5fRnFce,0.322,0.696,0.62,3.45e-06,0.43,-10.502,0.033,114.069,0.694,212240,1,2,4,24
1983,(She's) Sexy + 17,spotify:track:1iJGfhSAoKI4G5BnbU0HL2,Stray Cats,spotify:artist:2ibPkysx2PXqWLmxFD7jSg,Best Of The Stray Cats,spotify:album:6IsF52To834CgEc6SNfCwR,0.029,0.485,0.91,0,0.0417,-7.168,0.0495,88.997,0.859,210893,1,4,4,24
1983,Try Again,spotify:track:0WbfjzHowY2PZAco1JEvis,Champaign,spotify:artist:2gF5ozMajrL8gjPlA4Ej5x,Modern Heart,spotify:album:63xk7E1acm5G88q2Ut5ALS,0.589,0.758,0.576,9.57e-06,0.146,-11.477,0.0417,128.214,0.712,226627,1,10,4,36
1983,Dead Giveaway,spotify:track:0iR5u87eNaxH9VQXQLQ7Db,Shalamar,spotify:artist:3REpOYo13YkVj1dFzda12A,The Look,spotify:album:7n60IGJPsDoEJVY3HMbxGm,0.0517,0.651,0.866,5.95e-05,0.121,-9.069,0.0317,149.258,0.962,303680,1,0,4,25
1983,Lawyers in Love,spotify:track:26lCNg8WekUoDbLhEbUyXZ,Jackson Browne,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,Lawyers in Love,spotify:album:3nTuwTk2Gss075xnGnXtU3,0.0286,0.522,0.74,0.00126,0.145,-6.496,0.0284,139.031,0.639,259747,1,9,4,40
1983,What About Me?,spotify:track:0sUY9EnmEocSiOmrC8KJQr,Moving Pictures,spotify:artist:089zDeJWWSaHm6JE4V3ser,Picture This,spotify:album:6v3vZC4dMZDo6rrMTKPaFY,0.527,0.61,0.398,1.07e-06,0.135,-6.782,0.0253,109.884,0.205,219432,1,5,4,3
1983,What About Me?,spotify:track:1K7VLA9S2ZyFiEV7oeTc5g,Moving Pictures,spotify:artist:089zDeJWWSaHm6JE4V3ser,Days of Innocence,spotify:album:0vme3wJfRI2sTxHP3YHVrl,0.594,0.562,0.438,0,0.377,-11.629,0.0352,127.387,0.336,211533,1,7,4,32
1983,Human Nature,spotify:track:4cgjA7B4fJBHyB9Ya2bu0t,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Thriller,spotify:album:2ANVost0y2y52ema1E9xAZ,0.498,0.628,0.409,0.00595,0.29,-14.348,0.0306,93.005,0.755,246040,1,2,4,55
1983,Photograph,spotify:track:3MT0uaKFJ259NrGDib8EO5,Def Leppard,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Viva! Hysteria (Original Soundtrack),spotify:album:6CKFGOR75rLuIbXX13kUgu,0.00113,0.44,0.97,1.24e-06,0.864,-5.01,0.111,120.969,0.334,373653,0,3,4,45
1983,Pass The Dutchie,spotify:track:7iWk45E2wIpFc3YUWm3VVn,Musical Youth,spotify:artist:2CuzDPkRD6BJBvdWqCrt2I,Anthology,spotify:album:5IdwXEZnCs41jsRzYg6IVM,0.427,0.8,0.428,0,0.5,-14.283,0.0978,149.846,0.966,204733,1,7,4,7
1983,TRUE - Single Edit,spotify:track:6eDYgjKl4vUgRusxb7THDu,Spandau Ballet,spotify:artist:2urZrEdsq72kx0UzfYN8Yv,Gold - The Best Of Spandau Ballet,spotify:album:5UUutTu9xlQnG9duYrIIW7,0.506,0.744,0.545,0.0977,0.0649,-9.361,0.0297,97.409,0.346,328293,1,0,4,65
1983,"Far From Over - From ""Staying Alive"" Soundtrack",spotify:track:1Ax2ffMFYxzzIvQkRj3nOC,Frank Stallone,spotify:artist:3BucZwouCkpiGi2UxqfWn9,Staying Alive (Original Motion Picture Soundtrack),spotify:album:6iqFb4EhmlHHjJGFcRgJmQ,0.0575,0.56,0.43,0.00145,0.0905,-16.971,0.0362,165.885,0.573,236133,1,8,4,45
1983,Far From Over,spotify:track:3LUrih1nLwx0vL0QihnpdI,Frank Stallone,spotify:artist:3BucZwouCkpiGi2UxqfWn9,Frank Stallone,spotify:album:3SfepTCpUYg5C1UV7DvkJ1,0.0395,0.528,0.922,0.00139,0.242,-4.277,0.0395,166.521,0.878,195893,1,0,4,1
1983,I've Got a Rock 'N' Roll Heart,spotify:track:0pEu81PfEP0L9u4iTY5zvI,Eric Clapton,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,Money and Cigarettes (2007 Remaster),spotify:album:4jSmWv7f63DJKOj7YyKV7l,0.312,0.725,0.73,0,0.161,-6.514,0.0299,100.021,0.805,193387,1,9,4,46
1983,It Might Be You (Theme from Tootsie),spotify:track:3TRexXc7XRFVZA1WZPkOGY,Dave Grusin,spotify:artist:0SPkat5bgfP5wo2kbqZIwu,Tootsie (Original Motion Picture Soundtrack),spotify:album:7CHXmIYw1PDxJR5795csK7,0.296,0.443,0.282,0.000231,0.308,-14.339,0.0299,179.714,0.262,256227,1,7,4,50
1983,Tonight I Celebrate My Love,spotify:track:622nEHkm52E6ijVShcea9f,Peabo Bryson;Roberta Flack,"spotify:artist:49iKbKGqgn8OESkW5WduX0,spotify:artist:0W498bDDNlJIrYMKXdpLHA",The Peabo Bryson Collection,spotify:album:2PZbzFwkxnZ3vfOeB1zoIZ,0.874,0.47,0.228,2.48e-05,0.133,-13.651,0.0316,116.947,0.14,211400,1,3,4,51
1983,You Got Lucky,spotify:track:5eMZ3EPIMGoWlrrVhxatdv,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Long After Dark,spotify:album:2ztfSQWXGq5RKDItE9E3oQ,0.0381,0.687,0.649,1.08e-05,0.043,-6.776,0.0273,114.811,0.641,217960,0,9,4,52
1983,Don't Cry,spotify:track:3rZLNPadgHyZ2ST4UgrsI1,Asia,spotify:artist:1bdytLV3FPjyhfrb6BhMej,Alpha,spotify:album:0MdsnpmztQLrbUDzXZeT8v,0.2,0.363,0.867,1.15e-06,0.134,-8.635,0.0563,147.93,0.491,210400,1,0,4,43
1984,When Doves Cry,spotify:track:51H2y6YrNNXcy3dfc3qSbA,Prince,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Purple Rain,spotify:album:7nXJ5k4XgRj5OLg9m8V3zc,0.0102,0.729,0.989,4.45e-05,0.443,-4.613,0.049,126.47,0.84,352906,0,9,4,71
1984,What's Love Got to Do with It - 2015 Remaster,spotify:track:3ErsOxqe2RmXkR65wkygDz,Tina Turner,spotify:artist:1zuJe6b1roixEKMOtyrEak,Private Dancer (30th Anniversary Issue),spotify:album:7gVHUNPQr0AE2A0Yf5MjqR,0.254,0.855,0.48,2.16e-05,0.151,-8.902,0.0588,97.793,0.798,230240,1,1,4,62
1984,Say Say Say - Remastered 2015,spotify:track:5AbrdOBpQBsokNEoHCBdph,Paul McCartney;Michael Jackson,"spotify:artist:4STHEaNw4mPZ2tzheohgXB,spotify:artist:3fMbdgg4jU18AjLCKBhRSm",Pipes Of Peace,spotify:album:46IdfvRRwqRTOynQpLKM9A,0.115,0.822,0.686,0.000982,0.0463,-10.456,0.0472,117.743,0.828,235693,0,10,4,39
1984,"Footloose - From ""Footloose"" Soundtrack",spotify:track:2vz1CsL5WBsbpBcwgboTAw,Kenny Loggins,spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,Footloose (15th Anniversary Collectors' Edition),spotify:album:4FZ9s0pelFSliPWhVEWRcC,0.0984,0.583,0.905,0.00019,0.0593,-6.132,0.0733,173.982,0.646,226827,1,2,4,71
1984,Against All Odds (Take A Look At Me Now),spotify:track:2hMF7H2dO3oMz1WwIQnQw1,Phil Collins,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,...Hits,spotify:album:7hV0YSxAQSng8H0zMR0HBf,0.255,0.594,0.444,0,0.159,-9.042,0.0284,116.225,0.139,204600,1,1,4,20
1984,Jump,spotify:track:2PfBSkCKZDXMsJogMT0wML,Van Halen,spotify:artist:2cnMpRsOVqtPMfq7YiFE6K,1984,spotify:album:6x2n6wj3WvkRi8J8gxEcF0,0.0745,0.547,0.822,0.00943,0.0645,-7.201,0.0292,130.138,0.774,239560,1,0,4,16
1984,Hello,spotify:track:0mHyWYXmmCB9iQyK18m3FQ,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,Can't Slow Down,spotify:album:3alZBOvPaK3hgMEEymw4Yr,0.414,0.487,0.246,0,0.0983,-14.104,0.0376,61.084,0.0562,251107,0,9,4,59
1984,Owner of a Lonely Heart,spotify:track:0GTK6TesV108Jj5D3MHsYb,Yes,spotify:artist:7AC976RDJzL2asmZuz7qil,90125 (Deluxe Version),spotify:album:6nNlTIiFd3J06W0rJiiwlz,0.175,0.744,0.798,0.00367,0.26,-5.981,0.0364,125.061,0.89,268507,1,7,4,70
1984,Ghostbusters,spotify:track:6QGI6v91UlqSytTDVKZIUP,"Ray Parker, Jr.",spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,Ghostbusters (Original Motion Picture Soundtrack),spotify:album:6P8yrSHK5I1ScZlemZ7Ha7,0.0192,0.787,0.588,0.0205,0.347,-14.228,0.0355,115.513,0.803,245600,0,6,4,52
1984,Karma Chameleon - Remastered,spotify:track:2wSAWEYUHkt92X4SBAPqZE,Culture Club,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,Colour By Numbers,spotify:album:51NPMfa9QfxsYtqzcB2VfY,0.225,0.668,0.73,0,0.188,-7.182,0.0366,92.049,0.894,252773,1,10,4,73
1984,Missing You,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,John Waite,spotify:artist:2TPyCsRoh2tjeZLTQ2ojlj,No Brakes,spotify:album:65Uo74eW8L3zXUxSOlSm6H,0.052,0.552,0.552,0,0.046,-9.736,0.0364,208.571,0.593,269760,0,11,4,70
1984,All Night Long (All Night) - Single Version,spotify:track:2Wb9ejnmy27DUTUe9YF5Ew,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,The Definitive Collection,spotify:album:1W1b52vaEcE3wfWk4WQH6q,0.122,0.739,0.576,0.00206,0.0482,-12.024,0.0472,108.81,0.78,260427,1,1,4,64
1984,"Let's Hear It for the Boy - From ""Footloose"" Soundtrack",spotify:track:5kaF88lat4fWUiDXP6G48M,Deniece Williams,spotify:artist:5jNGQ7VOU87x5402JjhTtd,Footloose (15th Anniversary Collectors' Edition),spotify:album:4FZ9s0pelFSliPWhVEWRcC,0.177,0.783,0.573,8.5e-05,0.043,-8.521,0.0462,122.744,0.789,261893,1,7,4,55
1984,Dancing In the Dark,spotify:track:7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,Born In The U.S.A.,spotify:album:0PMasrHdpaoIRuHuhHp72O,0.0115,0.527,0.942,0,0.188,-5.64,0.0366,148.723,0.495,241307,0,1,4,77
1984,Girls Just Want to Have Fun,spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,Cyndi Lauper,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),spotify:album:4pox3k0CGuwwAknR9GtcoX,0.214,0.707,0.788,0.000571,0.308,-5.269,0.0333,120.465,0.746,238120,1,6,4,67
1984,The Reflex,spotify:track:3gsIAou7LjiL3ayF9dR46V,Duran Duran,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Seven and the Ragged Tiger,spotify:album:1A1AKj7tAopU9MIZgWdSP9,0.123,0.556,0.9,0,0.571,-6.11,0.097,126.686,0.804,266933,1,0,4,33
1984,Time After Time,spotify:track:1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),spotify:album:4pox3k0CGuwwAknR9GtcoX,0.576,0.724,0.436,1.19e-06,0.0908,-9.321,0.0282,130.439,0.324,243067,1,0,4,73
1984,Jump (For My Love),spotify:track:3L9ClO1W5KmebIXTrlKShF,The Pointer Sisters,spotify:artist:2kreKea2n96dXjcyAU9j5N,Break Out,spotify:album:0Kmw2yUjTfdaN1son7GTp5,0.161,0.842,0.697,0.000101,0.583,-13.796,0.0654,134.533,0.916,267227,0,10,4,60
1984,Talking In Your Sleep,spotify:track:7fRvtXvJMpGfTLdF0M09a1,The Romantics,spotify:artist:3daM7asS0gCFvyLemNx2EE,In Heat,spotify:album:0LMfbsue7HETT4P8Mqxbvg,0.0289,0.72,0.967,0.000345,0.142,-4.434,0.0343,129.766,0.977,235093,0,9,4,61
1984,Self Control,spotify:track:6JNJERZGJwDVgkmbohBw7u,Laura Branigan,spotify:artist:4463nfFMmK1cwAWBQDwT5e,Self Control,spotify:album:5cwUCXPFFfNsnk4qipc40D,0.219,0.814,0.686,0.00386,0.155,-12.172,0.0342,106.68,0.779,246440,0,6,4,70
1984,Let's Go Crazy,spotify:track:0QeI79sp1vS8L3JgpEO7mD,Prince,spotify:artist:5a2EaR3hamoenG9rDuVn8j,Purple Rain,spotify:album:7nXJ5k4XgRj5OLg9m8V3zc,0.0192,0.309,0.93,0.0022,0.106,-6.399,0.125,195.815,0.376,280000,1,11,4,62
1984,Say It Isn't So,spotify:track:1ATq1R2bLeKXOSti9kzj5f,Daryl Hall & John Oates,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,"Rock 'N Soul, Part 1",spotify:album:59SwH7Ez6Gztywrcnvmx6n,0.118,0.773,0.789,0,0.153,-7.069,0.0281,114.152,0.972,257093,0,4,4,43
1984,Hold Me Now,spotify:track:0BJU4rYOfj43xHw6gvTIwE,Thompson Twins,spotify:artist:5jVeqi3PNaTOajfvBa4uFn,Into The Gap,spotify:album:0jcUegqpKCfHQ8va6aWwv0,0.658,0.787,0.517,1.07e-05,0.292,-12.794,0.0332,108.186,0.885,286667,1,7,4,56
1984,Joanna,spotify:track:3w0zTV8qCTJJg0bNFNq2ZO,Kool & The Gang,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,In The Heart,spotify:album:01E44toxYzz3bhCPeVW4RP,0.447,0.876,0.358,0.34,0.169,-17.218,0.0365,105.594,0.961,256067,1,10,4,1
1984,I Just Called To Say I Love You,spotify:track:6VAKyYoJQu1hwjWNvxQVTt,Stevie Wonder,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,Number 1's,spotify:album:5x7vXXWapy8cUmdSuwpUy1,0.198,0.748,0.551,0,0.0978,-8.624,0.0235,113.524,0.662,260613,1,1,4,17
1984,Somebody's Watching Me - Single Version,spotify:track:0yelVo6DA76GpFfBRPnK0j,Rockwell,spotify:artist:3xs0LEzcPXtgNfMNcHzLIP,Gold - '80s Soul,spotify:album:30zetsnd9mENuaA47D6wcr,0.0981,0.773,0.594,9.45e-05,0.0727,-7.475,0.0303,124.135,0.897,237187,0,1,4,47
1984,Break My Stride,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,Matthew Wilder,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,I Don't Speak The Language,spotify:album:2coqGqbnSCAy740mClWesA,0.195,0.917,0.588,0,0.0914,-11.047,0.0607,110.077,0.828,184480,1,10,4,69
1984,99 Luftballons,spotify:track:6HA97v4wEGQ5TUClRM0XLc,Nena,spotify:artist:6Tz0QRoe083BcOo2YbG9lV,99 Luftballons,spotify:album:0V8ETNFjMiaCoG45ZPWsUs,0.089,0.466,0.438,5.62e-06,0.113,-12.858,0.0608,193.1,0.587,233000,1,4,4,25
1984,I Can Dream About You,spotify:track:37nxLdGbmgEYQYrqe14xOp,Dan Hartman,spotify:artist:1HvcqyRLS9nF8hAbTWOqpr,Streets Of Fire,spotify:album:1DU5fmQDMYfS6g1tntqKdK,0.0515,0.743,0.5,0,0.0373,-14.105,0.0513,112.989,0.903,249560,1,9,4,57
1984,The Glamorous Life (Re-Recorded),spotify:track:5kAA1K7Git0iTkqzV7sUdF,Sheila E.,spotify:artist:6OQrOpxSIfPai3cFaN4v4P,The Glamorous Life (Re-Recorded) - Single,spotify:album:2E17lbhXDQKn7y5NS6Pevm,4.48e-05,0.401,0.769,6.48e-05,0.216,-7.818,0.0556,55.45,0.737,219261,1,1,3,13
1984,Oh Sherrie,spotify:track:6igXYiQIuXwjO9myYFqSrj,Steve Perry,spotify:artist:5xQKoGD7Ql92fWd1uWwKkf,Street Talk,spotify:album:1IXoOW9g3IdIW6c1FMhz5N,0.166,0.576,0.644,0.000191,0.142,-6.141,0.0261,101.938,0.313,227800,1,5,4,5
1984,Stuck On You,spotify:track:0ROwoz82DIW4tOzkxYnSjf,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,Can't Slow Down,spotify:album:3alZBOvPaK3hgMEEymw4Yr,0.258,0.522,0.346,0,0.114,-15.462,0.0297,131.692,0.27,195133,1,5,4,59
1984,I Guess That's Why They Call It The Blues,spotify:track:23l1kVpqMVREiwU1YAlcr4,Elton John,spotify:artist:3PhoLpVuITZKcymswpck5b,Too Low For Zero,spotify:album:0OmYuz9hwn1XoqmDaU0yJ7,0.217,0.673,0.663,0.017,0.177,-7.29,0.0269,120.634,0.671,285333,1,0,3,69
1984,She Bop,spotify:track:3ptxtmBTnLLPJZQo32IFLI,Cyndi Lauper,spotify:artist:2BTZIqw0ntH9MvilQ3ewNY,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),spotify:album:4pox3k0CGuwwAknR9GtcoX,0.00102,0.575,0.878,0.000191,0.127,-4.706,0.0354,136.883,0.818,232133,0,9,4,36
1984,Borderline,spotify:track:4FMNpPI7mkhdeFCCk6fZiE,Madonna,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,Celebration (double disc version),spotify:album:43lok9zd7BW5CoYkXZs7S0,0.082,0.807,0.764,3.87e-05,0.115,-5.186,0.0312,119.867,0.371,238360,1,2,4,56
1984,Sunglasses At Night,spotify:track:5uRsBdLhn91AYcsTCOGNOC,Corey Hart,spotify:artist:0smy8yDrRoI4CnhpOuthg0,First Offense,spotify:album:2cB87PuIi04CRdxhuNrRi5,0.505,0.665,0.624,0.0104,0.518,-11.106,0.049,127.083,0.717,320000,0,10,4,54
1984,Eyes Without A Face - 1999 - Remaster,spotify:track:6qI1KfY3nomDW1s0BrUInE,Billy Idol,spotify:artist:7lzordPuZEXxwt9aoVZYmG,Rebel Yell,spotify:album:2GWgADRfO423cyzHa1rKc5,0.00718,0.552,0.59,0.174,0.273,-11.751,0.0399,85.746,0.553,298293,1,9,4,13
1984,Here Comes the Rain Again - Remastered Version,spotify:track:78RIER8V6EhrqVPOBi2GYa,Eurythmics,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,Touch (Reissue - Deluxe Edition),spotify:album:4pGwe5BW8GVtIP8ruoa1jB,0.0141,0.648,0.755,0.000249,0.225,-7.901,0.03,126.341,0.607,294587,1,0,4,63
1984,Uptown Girl,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,An Innocent Man,spotify:album:3R3x4zIabsvpD3yxqLaUpc,0.0747,0.701,0.943,0,0.601,-2.986,0.0456,128.992,0.791,197707,1,4,4,77
1984,Sister Christian,spotify:track:57trQKFZdJxHia4sMJioWk,Night Ranger,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,Midnight Madness,spotify:album:0XSzjoQ6rMkWeoOQdQAWRs,0.147,0.448,0.35,2.27e-06,0.0842,-16.239,0.0393,177.279,0.234,302933,1,5,4,61
1984,Drive,spotify:track:3wfujdbamR3Z46F4xav7LM,The Cars,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp,Heartbeat City,spotify:album:5ycnwHGkzOlTuMOI3Zh4iO,0.124,0.582,0.606,0.00139,0.151,-9.961,0.0289,111.441,0.504,234493,1,6,5,70
1984,Twist Of Fate,spotify:track:1ytzrpWRCpUasHmT5P4LRt,Olivia Newton-John,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,Gold,spotify:album:24xwaPVl6xkUunl6lEWwje,0.375,0.597,0.822,0.000114,0.128,-5.602,0.0398,164.384,0.697,220520,0,1,4,1
1984,Union of the Snake - 2010 Remaster,spotify:track:3JpaL6FMH9kjVWMA1mTmRl,Duran Duran,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Seven and the Ragged Tiger (Deluxe Edition),spotify:album:0jBIq5EY9zRBZJuCE9iuM1,0.138,0.617,0.86,9.32e-06,0.653,-4.548,0.0896,115.727,0.739,259933,0,11,4,46
1984,The Heart Of Rock And Roll,spotify:track:715sEYWkafd4xvl87dwZgu,Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,Sports 30th Anniversary Deluxe,spotify:album:7tupdIXanhc5g9n6EsjMW5,0.0316,0.594,0.756,0.000102,0.222,-8.82,0.0379,143.298,0.956,304920,1,10,4,55
1984,Hard Habit to Break - 2009 Remaster,spotify:track:7DLeSErR2mtp4cbTHscT8p,Chicago,spotify:artist:3iDD7bnsjL9J4fO298r0L0,Chicago 17 (Expanded Edition),spotify:album:3kkAB63Am6POYuMTisinaa,0.461,0.588,0.601,0,0.141,-5.883,0.0283,81.189,0.406,285280,1,2,4,29
1984,The Warrior (feat. Patty Smyth),spotify:track:2hQnLzly0jRPpLPp23sA4i,Scandal;Patty Smyth,"spotify:artist:3RFGnJaDVOyxL9YcFaKatu,spotify:artist:2dgfCEMSVETFp29mRpiFpz",Warrior,spotify:album:5i0kVvDtDgmorQXqX9rdaK,0.089,0.606,0.777,0,0.321,-11.034,0.0347,123.077,0.859,240827,1,2,4,53
1984,If Ever You're in My Arms Again,spotify:track:6zWSB11sqCRMTAuWYkccCt,Peabo Bryson,spotify:artist:49iKbKGqgn8OESkW5WduX0,Straight From The Heart,spotify:album:2AjZTnEAqzCv6S9yt8ptwL,0.0938,0.581,0.576,0.000427,0.124,-4.996,0.0235,96.386,0.327,251307,0,3,4,50
1984,Automatic,spotify:track:0yPEHHXezar80rMIQVRfTu,The Pointer Sisters,spotify:artist:2kreKea2n96dXjcyAU9j5N,Break Out,spotify:album:0Kmw2yUjTfdaN1son7GTp5,0.163,0.784,0.453,0,0.45,-16.124,0.0506,110.704,0.927,286613,1,5,4,42
1984,Let The Music Play,spotify:track:4d8Bqtm7ODdQLFXxPSuK64,Shannon,spotify:artist:2O8QAJmRrwkFXq2aWZnHYB,The Best Is Yet To Come,spotify:album:4cj641XM0e3LcGSTWr2oEV,0.0038,0.765,0.872,0.482,0.275,-6.993,0.119,118.074,0.901,216000,0,10,4,53
1984,To All the Girls I've Loved Before,spotify:track:0uBwcaTkY1BPpIZhxuhS67,Julio Iglesias;Willie Nelson,"spotify:artist:4etuCZVdP8yiNPn4xf0ie5,spotify:artist:5W5bDNCqJ1jbCgTxDD0Cb3",1100 Bel Air Place,spotify:album:6DfzQpFxFMI7JXS23ctnWE,0.521,0.551,0.572,1.86e-05,0.0859,-7.244,0.0328,82.22,0.337,212667,1,6,4,48
